58375783,Brooklyn_Events,12355,452,16844,162,120,0,194.0552995391705,0.01311210036422501,1,139,0.16,10,0.213,0.807,0.569,0.145,40523.584584584583,29759.524870554025,0.48,0.0,6.1,0.102,0.178,0,126,25,17,0,0,24,462,5,0,0,0,117,0,71,74,0,0,79,0,0
520653311,AristeguiOnline,6528159,12430,143278,8,39,1,2622.5381330079317,1.2254603480092933e-06,1,145,0.0,0,0.089,0.996,1.0,1.0,721.86786786786786,868.72080001974484,0.0,0.0,12.519,99.702,114.741,761,0,0,0,0,2,0,0,0,0,0,0,237,0,0,0,0,0,0,0,1
283788648,eFXnews,7212,329,21260,20,2,1,324.2501270971022,0.0027731558513588465,1,112,0.0,0,0.0,0.999,0.406,0.526,9233.2492492492493,21161.524922272805,0.001,0.0,11.892,0.592,0.778,0,0,3,2,0,0,25,0,0,0,0,0,552,0,137,34,148,0,99,0,1
40115152,FinancialFraud,3251,79,4965,91,0,0,55.78651685393258,0.02799138726545678,1,121,0.0,1,0.006,0.997,0.277,0.038,109459.53453453454,886383.99940305343,0.004,0.0,11.637,0.401,0.041,0,2,8,26,0,0,18,0,1,2,0,2,683,0,101,8,1,0,148,0,1
18816166,kevinroose,35277,1598,126,1430,11557,0,1.3524150268336315,0.04053632678515747,1,116,1.8,27,0.008333333333333333,0.575,0.6583333333333333,0.7,17473.495798319327,46277.797735977016,0.20833333333333334,0.0,9.675,28.1,60.38333333333333,0,9,7,9,0,0,16,0,0,0,0,0,39,0,22,12,0,0,6,0,1
21391703,euromoney,70024,1271,33589,798,9,0,366.0261532873229,0.011396092768193762,1,160,0.6666666666666666,4,0.3641851106639839,0.9134808853118712,0.7756539235412475,0.30985915492957744,8092.6576032225576,23855.141175501496,0.40543259557344064,0.0,7.32092555331992,0.8541247484909457,0.6981891348088531,1,266,14,17,0,0,41,0,0,7,0,1,343,0,135,10,16,0,143,0,1
285292023,J_E_T_S_F_O_O_L,1214,5,53749,912,5246,0,821.0132382892057,0.7512355848434926,1,87,0.2916666666666667,5,0.06230529595015576,0.14330218068535824,0.48390446521287644,0.028037383177570093,4661.83264033264,11139.368515176126,0.4444444444444444,0.0,6.468328141225338,0.05711318795430945,0.04257528556593977,0,78,202,72,1,0,93,0,0,0,0,3,336,0,105,27,0,0,46,0,0
307478701,TheFakeESPN,511722,3452,15713,72,3,0,244.87792207792205,0.00014070139646135988,1,153,0.0,0,0.062,0.269,0.997,1.0,18459.832832832832,22302.685823326683,0.0,0.0,13.737,277.692,495.521,0,0,28,38,0,0,35,0,0,2,0,0,480,0,246,92,0,1,78,0,0
14301180,commodityonline,16404,428,62811,35,16,0,612.790243902439,0.00213362594489149,1,99,0.0,1,0.98,0.993,0.582,0.08,3729.3313313313315,20663.352562942677,0.418,0.0,6.04,0.196,0.089,0,403,3,1,0,0,3,0,0,0,0,0,185,0,4,8,268,0,125,0,1
20562637,businessinsider,1624691,25527,310897,158,459,0,3375.6460369163956,9.724926155188894e-05,1,22,0.0,0,0.022,0.893,0.998,0.951,287.96196196196195,408.98162859361008,0.047,0.0,12.993,22.285,24.762,0,16,75,63,0,0,65,0,0,2,0,0,421,0,222,85,0,0,51,0,1
155857941,Arianatip,2033,26,13284,2369,0,0,175.32776066871975,1.1652729955730448,1,111,0.0,0,0.999,1.0,0.024,0.046,24565.023023023023,39433.346083991535,0.0,0.0,8.814,0.026,0.051,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,2,979,0
471720258,wwwLISTFOXnet,9589,19,474721,0,0,0,8441.985773562537,0.0,1,0,0.0,0,1.0,1.0,0.001,0.005,75.750750750750754,840.99836336589919,0.0,0.0,10.361,0.001,0.007,0,0,2,0,0,0,0,0,0,0,0,0,916,0,6,1,0,0,75,0,1
549741156,StreamingFeed,26056,105,31977,1031,36,0,596.2150403977626,0.039568621430764506,0,67,7.461538461538462,111,0.3627254509018036,0.5370741482965932,0.4198396793587174,0.16432865731462926,3138.5576730190573,11850.934052710736,0.35470941883767537,0.0,6.956913827655311,0.12725450901803606,0.3246492985971944,4,185,95,48,0,1,119,0,0,0,0,1,308,0,114,67,0,0,56,0,0
140118545,Queen_UK,1363831,9233,9515,0,1,0,123.30453563714902,0.0,1,127,0.13043478260869565,3,0.592,0.219,1.0,0.973,44275.24324324324,82820.92420760887,0.027,0.0,12.432,650.206,916.817,3,13,88,84,0,0,115,0,0,0,0,0,420,0,158,79,0,1,39,0,0
1489691,emilybell,53011,3248,47262,5762,14018,0,410.1417413942725,0.10869442191243327,0,119,18.304347826086957,216,0.103,0.303,0.511,0.529,6097.4884884884887,23998.616781077671,0.242,0.0,9.245,2.267,4.593,0,71,54,101,0,0,104,0,1,0,0,0,394,0,146,80,0,0,49,0,1
209175304,PiscesAreUs,330018,1737,528950,149118,3307,1,7422.123479887746,0.4518480810137629,1,158,0.0,1,0.501,0.483,0.483,0.485,116.19119119119119,103.65151286209519,0.029,0.0,7.261,2.358,2.625,0,21,59,41,0,0,55,0,0,0,0,0,744,0,54,4,0,0,22,0,0
40752599,theHashly,2081,16,13190,487,206,0,148.3689538807649,0.2340221047573282,0,26,0.6153846153846154,11,0.26126126126126126,0.5065065065065065,0.7977977977977978,0.11011011011011011,49673.605210420843,156469.97697771693,0.6606606606606606,0.0,4.064064064064064,0.4004004004004004,0.19019019019019018,1,379,60,42,0,0,43,0,5,0,0,0,297,0,107,24,0,0,41,0,0
33660823,ECSTuning,9530,84,8190,1776,493,1,91.20267260579065,0.1863588667366212,1,84,8.125,203,0.3366733466933868,0.42685370741482964,0.405811623246493,0.39879759519038077,55783.080240722164,94140.496572710152,0.17535070140280562,0.0,10.852705410821644,0.40380761523046094,1.1763527054108216,0,77,119,38,80,1,53,0,1,0,0,0,352,0,78,52,0,6,141,0,1
117964933,FinancialsDeals,1494,69,118060,231,1,0,1486.9017632241812,0.15461847389558234,1,80,0.0,0,0.0,1.0,0.006,0.018,4084.8198198198197,7618.2922234559592,0.0,0.0,15.681,0.007,0.018,0,0,7,18,0,0,20,0,0,0,0,0,214,534,130,22,1,1,53,0,1
43733564,dodoshyne,1757,26,75698,317,3499,0,855.9894459102902,0.18042117245304495,0,78,24.52173913043478,164,0.044044044044044044,0.15715715715715717,0.3303303303303303,0.05305305305305305,3148.8426853707415,11922.573347678057,0.2722722722722723,0.0,6.63963963963964,0.21921921921921922,0.08008008008008008,0,67,127,80,0,0,70,0,0,0,0,1,464,0,88,62,0,0,40,0,0
26755480,AmerBanker,47518,1789,36684,615,271,1,404.7517469657962,0.012942463908413655,1,149,0.0,0,0.34,0.954,0.771,0.437,6152.1411411411409,20517.588415442118,0.279,0.0,8.104,1.56,1.123,3,140,13,36,0,0,38,0,0,0,0,6,479,0,130,21,1,0,133,0,1
175254409,IHGiveaways,9732,84,3311,708,0,0,44.70297029702971,0.07274969173859433,1,134,0.041666666666666664,4,0.092,0.966,0.064,0.056,65839.16216216216,99587.153961230491,0.004,0.0,19.881,0.064,0.068,0,1,88,62,0,0,69,0,0,0,0,0,100,0,41,44,0,562,33,0,0
236205140,franksnstein,11624,242,127430,11430,56675,0,1851.2832929782085,0.98331039229181,0,103,0.52,9,0.1981981981981982,0.34534534534534533,0.7737737737737738,0.18618618618618618,1432.0290581162324,11045.392671094798,0.6926926926926927,0.0,3.895895895895896,0.13113113113113112,0.3103103103103103,7,384,52,53,0,0,51,0,4,0,0,0,259,0,91,28,0,0,70,0,0
17464780,JohnLothian,7572,424,46289,2025,309,1,487.76606954689146,0.26743264659271,1,157,0.16666666666666666,3,0.013,0.989,0.418,0.18,1992.1001001001,7899.1698462718377,0.032,0.0,11.089,0.638,0.256,1,13,9,10,0,0,16,0,0,0,0,13,618,0,156,18,7,0,139,0,1
44060322,Benzinga,52211,2020,102260,1558,2409,1,1156.787330316742,0.029840455076516444,1,155,0.2916666666666667,7,0.059,0.832,0.378,0.391,792.59659659659656,3953.6867659782938,0.025,0.0,13.05,0.679,0.693,2,12,18,11,0,0,26,0,0,1,0,0,667,0,107,27,0,1,128,0,1
22970952,LearnVest,40342,1374,20218,491,226,1,221.36496350364965,0.012170938476029944,1,125,6.708333333333333,110,0.545,0.824,0.561,0.782,14526.125125125125,17852.451840744045,0.009,0.0,13.341,1.246,2.726,0,6,236,41,0,0,116,0,0,0,0,2,319,0,100,63,0,2,115,0,1
18511475,TalibKweli,1081858,10390,120008,4515,549,0,1283.965763195435,0.00417337580347883,1,151,2.2916666666666665,33,0.036,0.723,0.818,0.997,406.09009009009009,2172.529899922657,0.0,0.0,14.521,4.897,14.61,0,91,124,127,0,0,81,0,0,1,0,0,377,0,64,85,0,0,50,0,0
176278911,MarketingMonika,2752,434,14656,2779,30256,0,198.14330779630464,1.009811046511628,1,128,4.043478260869565,129,0.4944944944944945,0.5835835835835835,0.6036036036036037,0.16916916916916916,16256.496993987976,35990.026089756779,0.5385385385385385,0.0,4.222222222222222,0.15315315315315314,0.38238238238238237,0,177,71,50,0,0,53,0,1,0,0,4,340,0,114,46,0,0,143,0,0
276912253,GuilleAlfonsin,2851,126,36048,1532,1986,0,546.1818181818181,0.5373553139249386,1,125,14.304347826086957,139,0.122,0.36,0.354,0.525,9855.1081081081084,21685.721857129614,0.12,0.0,11.82,0.667,1.774,582,38,1,6,0,1,3,0,1,0,0,0,337,0,11,10,0,1,8,1,1
